VTX, IDX, POSITION.x, POSITION.y, POSITION.z, NORMAL.x, NORMAL.y, NORMAL.z, TEXCOORD0.x, TEXCOORD0.y
830, 253,  0.40558, -0.09021,  0.2755,  0.81456, -0.18777,  0.54884,  0.5936,  0.44363
831, 256,  0.45026, -0.09451,  0.192,  0.90378, -0.19634,  0.38031,  0.56281,  0.44091
832, 125,  0.41573,  2.27010E-11,  0.27779,  0.83062, -0.00856,  0.55677,  0.59361,  0.5009
833, 253,  0.40558, -0.09021,  0.2755,  0.81456, -0.18777,  0.54884,  0.5936,  0.44363
834, 257,  0.40558, -0.2755,  0.09021,  0.81484, -0.55085,  0.18054,  0.53351,  0.32602
835, 258,  0.45026, -0.192,  0.09451,  0.90434, -0.38282,  0.18873,  0.53161,  0.37902
836, 255,  0.42528, -0.18394,  0.18394,  0.85475, -0.36702,  0.36702,  0.56363,  0.38414
837, 122,  0.41236, -0.28016, -3.81470E-08,  0.82875, -0.55962,  0.00,  0.49871,  0.32306
838, 258,  0.45026, -0.192,  0.09451,  0.90434, -0.38282,  0.18873,  0.53161,  0.37902
839, 257,  0.40558, -0.2755,  0.09021,  0.81484, -0.55085,  0.18054,  0.53351,  0.32602
840, 258,  0.45026, -0.192,  0.09451,  0.90434, -0.38282,  0.18873,  0.53161,  0.37902
841, 256,  0.45026, -0.09451,  0.192,  0.90378, -0.19634,  0.38031,  0.56281,  0.44091
842, 255,  0.42528, -0.18394,  0.18394,  0.85475, -0.36702,  0.36702,  0.56363,  0.38414
843, 409,  0.34697, -0.34697, -0.08806,  0.69595, -0.69595, -0.17693,  0.45918,  0.28065
844, 244,  0.40558, -0.2755, -0.09021,  0.81484, -0.55085, -0.18054,  0.4639,  0.32602
845, 122,  0.41236, -0.28016, -3.81470E-08,  0.82875, -0.55962,  0.00,  0.49871,  0.32306
846, 408,  0.33135, -0.33135, -0.17014,  0.6647, -0.6647, -0.3411,  0.42326,  0.29056
847, 244,  0.40558, -0.2755, -0.09021,  0.81484, -0.55085, -0.18054,  0.4639,  0.32602
848, 409,  0.34697, -0.34697, -0.08806,  0.69595, -0.69595, -0.17693,  0.45918,  0.28065
849, 79,  0.34813,  0.08751,  0.34813,  0.69619,  0.17508,  0.69618,  0.62361,  0.5568
850, 125,  0.41573,  2.27010E-11,  0.27779,  0.83062, -0.00856,  0.55677,  0.59361,  0.5009
851, 266,  0.40697,  0.08968,  0.27647,  0.81633,  0.17939,  0.54901,  0.5936,  0.55817
852, 78,  0.33247,  0.16989,  0.33247,  0.66463,  0.34139,  0.66462,  0.62361,  0.6089
853, 79,  0.34813,  0.08751,  0.34813,  0.69619,  0.17508,  0.69618,  0.62361,  0.5568
854, 266,  0.40697,  0.08968,  0.27647,  0.81633,  0.17939,  0.54901,  0.5936,  0.55817
855, 122,  0.41236, -0.28016, -3.81470E-08,  0.82875, -0.55962,  0.00,  0.49871,  0.32306
856, 123,  0.45855, -0.19561, -7.66752E-08,  0.92125, -0.38897,  0.00,  0.49871,  0.37673
857, 258,  0.45026, -0.192,  0.09451,  0.90434, -0.38282,  0.18873,  0.53161,  0.37902
858, 244,  0.40558, -0.2755, -0.09021,  0.81484, -0.55085, -0.18054,  0.4639,  0.32602
859, 123,  0.45855, -0.19561, -7.66752E-08,  0.92125, -0.38897,  0.00,  0.49871,  0.37673
860, 122,  0.41236, -0.28016, -3.81470E-08,  0.82875, -0.55962,  0.00,  0.49871,  0.32306
861, 256,  0.45026, -0.09451,  0.192,  0.90378, -0.19634,  0.38031,  0.56281,  0.44091
862, 126,  0.46194,  3.49246E-11,  0.19134,  0.92303, -0.00757,  0.38466,  0.56283,  0.5009
863, 125,  0.41573,  2.27010E-11,  0.27779,  0.83062, -0.00856,  0.55677,  0.59361,  0.5009
864, 266,  0.40697,  0.08968,  0.27647,  0.81633,  0.17939,  0.54901,  0.5936,  0.55817
865, 125,  0.41573,  2.27010E-11,  0.27779,  0.83062, -0.00856,  0.55677,  0.59361,  0.5009
866, 126,  0.46194,  3.49246E-11,  0.19134,  0.92303, -0.00757,  0.38466,  0.56283,  0.5009
867, 258,  0.45026, -0.192,  0.09451,  0.90434, -0.38282,  0.18873,  0.53161,  0.37902
868, 259,  0.47857, -0.09875,  0.09875,  0.95933, -0.20436,  0.19474,  0.53107,  0.43821
869, 256,  0.45026, -0.09451,  0.192,  0.90378, -0.19634,  0.38031,  0.56281,  0.44091
870, 123,  0.45855, -0.19561, -7.66752E-08,  0.92125, -0.38897,  0.00,  0.49871,  0.37673
871, 259,  0.47857, -0.09875,  0.09875,  0.95933, -0.20436,  0.19474,  0.53107,  0.43821
872, 258,  0.45026, -0.192,  0.09451,  0.90434, -0.38282,  0.18873,  0.53161,  0.37902
873, 259,  0.47857, -0.09875,  0.09875,  0.95933, -0.20436,  0.19474,  0.53107,  0.43821
874, 126,  0.46194,  3.49246E-11,  0.19134,  0.92303, -0.00757,  0.38466,  0.56283,  0.5009
875, 256,  0.45026, -0.09451,  0.192,  0.90378, -0.19634,  0.38031,  0.56281,  0.44091
876, 408,  0.33135, -0.33135, -0.17014,  0.6647, -0.6647, -0.3411,  0.42326,  0.29056
877, 243,  0.38524, -0.26371, -0.17488,  0.77461, -0.52726, -0.34924,  0.43094,  0.3335
878, 244,  0.40558, -0.2755, -0.09021,  0.81484, -0.55085, -0.18054,  0.4639,  0.32602
879, 407,  0.3089, -0.3089, -0.24019,  0.62011, -0.62011, -0.48054,  0.3936,  0.30481
880, 243,  0.38524, -0.26371, -0.17488,  0.77461, -0.52726, -0.34924,  0.43094,  0.3335
881, 408,  0.33135, -0.33135, -0.17014,  0.6647, -0.6647, -0.3411,  0.42326,  0.29056
882, 78,  0.33247,  0.16989,  0.33247,  0.66463,  0.34139,  0.66462,  0.62361,  0.6089
883, 266,  0.40697,  0.08968,  0.27647,  0.81633,  0.17939,  0.54901,  0.5936,  0.55817
884, 263,  0.38651,  0.17465,  0.26464,  0.77503,  0.34937,  0.52657,  0.59417,  0.61191
885, 77,  0.30995,  0.24017,  0.30995,  0.61998,  0.48088,  0.61998,  0.62361,  0.65337
886, 78,  0.33247,  0.16989,  0.33247,  0.66463,  0.34139,  0.66462,  0.62361,  0.6089
887, 263,  0.38651,  0.17465,  0.26464,  0.77503,  0.34937,  0.52657,  0.59417,  0.61191
888, 244,  0.40558, -0.2755, -0.09021,  0.81484, -0.55085, -0.18054,  0.4639,  0.32602
889, 247,  0.45026, -0.192, -0.09451,  0.90434, -0.38282, -0.18873,  0.4658,  0.37902
890, 123,  0.45855, -0.19561, -7.66752E-08,  0.92125, -0.38897,  0.00,  0.49871,  0.37673
891, 243,  0.38524, -0.26371, -0.17488,  0.77461, -0.52726, -0.34924,  0.43094,  0.3335
892, 247,  0.45026, -0.192, -0.09451,  0.90434, -0.38282, -0.18873,  0.4658,  0.37902
893, 244,  0.40558, -0.2755, -0.09021,  0.81484, -0.55085, -0.18054,  0.4639,  0.32602
894, 123,  0.45855, -0.19561, -7.66752E-08,  0.92125, -0.38897,  0.00,  0.49871,  0.37673
895, 124,  0.48823, -0.1008, -3.81470E-08,  0.97828, -0.20729, -0.00034,  0.49871,  0.43692
896, 259,  0.47857, -0.09875,  0.09875,  0.95933, -0.20436,  0.19474,  0.53107,  0.43821
897, 247,  0.45026, -0.192, -0.09451,  0.90434, -0.38282, -0.18873,  0.4658,  0.37902
898, 124,  0.48823, -0.1008, -3.81470E-08,  0.97828, -0.20729, -0.00034,  0.49871,  0.43692
899, 123,  0.45855, -0.19561, -7.66752E-08,  0.92125, -0.38897,  0.00,  0.49871,  0.37673
900, 259,  0.47857, -0.09875,  0.09875,  0.95933, -0.20436,  0.19474,  0.53107,  0.43821
901, 127,  0.49039,  7.27596E-12,  0.09755,  0.98044, -0.00691,  0.19671,  0.53108,  0.5009
902, 126,  0.46194,  3.49246E-11,  0.19134,  0.92303, -0.00757,  0.38466,  0.56283,  0.5009
903, 124,  0.48823, -0.1008, -3.81470E-08,  0.97828, -0.20729, -0.00034,  0.49871,  0.43692
904, 127,  0.49039,  7.27596E-12,  0.09755,  0.98044, -0.00691,  0.19671,  0.53108,  0.5009
905, 259,  0.47857, -0.09875,  0.09875,  0.95933, -0.20436,  0.19474,  0.53107,  0.43821
906, 266,  0.40697,  0.08968,  0.27647,  0.81633,  0.17939,  0.54901,  0.5936,  0.55817
907, 126,  0.46194,  3.49246E-11,  0.19134,  0.92303, -0.00757,  0.38466,  0.56283,  0.5009
908, 267,  0.45155,  0.09398,  0.19264,  0.90554,  0.18887,  0.3799,  0.56281,  0.56089
909, 263,  0.38651,  0.17465,  0.26464,  0.77503,  0.34937,  0.52657,  0.59417,  0.61191
910, 266,  0.40697,  0.08968,  0.27647,  0.81633,  0.17939,  0.54901,  0.5936,  0.55817
911, 267,  0.45155,  0.09398,  0.19264,  0.90554,  0.18887,  0.3799,  0.56281,  0.56089
912, 267,  0.45155,  0.09398,  0.19264,  0.90554,  0.18887,  0.3799,  0.56281,  0.56089
913, 126,  0.46194,  3.49246E-11,  0.19134,  0.92303, -0.00757,  0.38466,  0.56283,  0.5009
914, 127,  0.49039,  7.27596E-12,  0.09755,  0.98044, -0.00691,  0.19671,  0.53108,  0.5009
915, 407,  0.3089, -0.3089, -0.24019,  0.62011, -0.62011, -0.48054,  0.3936,  0.30481
916, 242,  0.35359, -0.2485, -0.2485,  0.71223, -0.49635, -0.49635,  0.40128,  0.34315
917, 243,  0.38524, -0.26371, -0.17488,  0.77461, -0.52726, -0.34924,  0.43094,  0.3335
918, 406,  0.28783, -0.28783, -0.28783,  0.57735, -0.57735, -0.57735,  0.3738,  0.31819
919, 242,  0.35359, -0.2485, -0.2485,  0.71223, -0.49635, -0.49635,  0.40128,  0.34315
920, 407,  0.3089, -0.3089, -0.24019,  0.62011, -0.62011, -0.48054,  0.3936,  0.30481
921, 406,  0.28783, -0.28783, -0.28783,  0.57735, -0.57735, -0.57735,  0.3738,  0.31819
922, 83,  0.3089, -0.24019, -0.3089,  0.62011, -0.48054, -0.62011,  0.3738,  0.34843
923, 242,  0.35359, -0.2485, -0.2485,  0.71223, -0.49635, -0.49635,  0.40128,  0.34315
924, 243,  0.38524, -0.26371, -0.17488,  0.77461, -0.52726, -0.34924,  0.43094,  0.3335
925, 246,  0.42528, -0.18394, -0.18394,  0.85475, -0.36702, -0.36702,  0.43378,  0.38414
926, 247,  0.45026, -0.192, -0.09451,  0.90434, -0.38282, -0.18873,  0.4658,  0.37902
927, 242,  0.35359, -0.2485, -0.2485,  0.71223, -0.49635, -0.49635,  0.40128,  0.34315
928, 246,  0.42528, -0.18394, -0.18394,  0.85475, -0.36702, -0.36702,  0.43378,  0.38414
929, 243,  0.38524, -0.26371, -0.17488,  0.77461, -0.52726, -0.34924,  0.43094,  0.3335
930, 83,  0.3089, -0.24019, -0.3089,  0.62011, -0.48054, -0.62011,  0.3738,  0.34843
931, 245,  0.38524, -0.17488, -0.26371,  0.77461, -0.34924, -0.52726,  0.40324,  0.38989
932, 242,  0.35359, -0.2485, -0.2485,  0.71223, -0.49635, -0.49635,  0.40128,  0.34315
933, 242,  0.35359, -0.2485, -0.2485,  0.71223, -0.49635, -0.49635,  0.40128,  0.34315
934, 245,  0.38524, -0.17488, -0.26371,  0.77461, -0.34924, -0.52726,  0.40324,  0.38989
935, 246,  0.42528, -0.18394, -0.18394,  0.85475, -0.36702, -0.36702,  0.43378,  0.38414
936, 83,  0.3089, -0.24019, -0.3089,  0.62011, -0.48054, -0.62011,  0.3738,  0.34843
937, 84,  0.33135, -0.17014, -0.33135,  0.6647, -0.3411, -0.6647,  0.3738,  0.3929
938, 245,  0.38524, -0.17488, -0.26371,  0.77461, -0.34924, -0.52726,  0.40324,  0.38989
939, 247,  0.45026, -0.192, -0.09451,  0.90434, -0.38282, -0.18873,  0.4658,  0.37902
940, 250,  0.47857, -0.09875, -0.09875,  0.9591, -0.20404, -0.1962,  0.46634,  0.43821
941, 124,  0.48823, -0.1008, -3.81470E-08,  0.97828, -0.20729, -0.00034,  0.49871,  0.43692
942, 246,  0.42528, -0.18394, -0.18394,  0.85475, -0.36702, -0.36702,  0.43378,  0.38414
943, 250,  0.47857, -0.09875, -0.09875,  0.9591, -0.20404, -0.1962,  0.46634,  0.43821
944, 247,  0.45026, -0.192, -0.09451,  0.90434, -0.38282, -0.18873,  0.4658,  0.37902
945, 124,  0.48823, -0.1008, -3.81470E-08,  0.97828, -0.20729, -0.00034,  0.49871,  0.43692
946, 10,  0.50, -4.76430E-09, -1.63913E-07,  0.99997, -0.00703, -0.00091,  0.49871,  0.5009
947, 127,  0.49039,  7.27596E-12,  0.09755,  0.98044, -0.00691,  0.19671,  0.53108,  0.5009
948, 250,  0.47857, -0.09875, -0.09875,  0.9591, -0.20404, -0.1962,  0.46634,  0.43821
949, 10,  0.50, -4.76430E-09, -1.63913E-07,  0.99997, -0.00703, -0.00091,  0.49871,  0.5009
950, 124,  0.48823, -0.1008, -3.81470E-08,  0.97828, -0.20729, -0.00034,  0.49871,  0.43692
951, 267,  0.45155,  0.09398,  0.19264,  0.90554,  0.18887,  0.3799,  0.56281,  0.56089
952, 127,  0.49039,  7.27596E-12,  0.09755,  0.98044, -0.00691,  0.19671,  0.53108,  0.5009
953, 268,  0.47996,  0.09824,  0.09909,  0.96072,  0.19756,  0.19488,  0.53107,  0.56359
954, 268,  0.47996,  0.09824,  0.09909,  0.96072,  0.19756,  0.19488,  0.53107,  0.56359
955, 127,  0.49039,  7.27596E-12,  0.09755,  0.98044, -0.00691,  0.19671,  0.53108,  0.5009
956, 10,  0.50, -4.76430E-09, -1.63913E-07,  0.99997, -0.00703, -0.00091,  0.49871,  0.5009
957, 84,  0.33135, -0.17014, -0.33135,  0.6647, -0.3411, -0.6647,  0.3738,  0.3929
958, 248,  0.40558, -0.09021, -0.2755,  0.81345, -0.18983, -0.54979,  0.40381,  0.44363
959, 245,  0.38524, -0.17488, -0.26371,  0.77461, -0.34924, -0.52726,  0.40324,  0.38989
960, 84,  0.33135, -0.17014, -0.33135,  0.6647, -0.3411, -0.6647,  0.3738,  0.3929
961, 85,  0.34697, -0.08806, -0.34697,  0.69468, -0.18666, -0.69468,  0.3738,  0.445
962, 248,  0.40558, -0.09021, -0.2755,  0.81345, -0.18983, -0.54979,  0.40381,  0.44363
963, 245,  0.38524, -0.17488, -0.26371,  0.77461, -0.34924, -0.52726,  0.40324,  0.38989
964, 249,  0.45026, -0.09451, -0.192,  0.90287, -0.19703, -0.38211,  0.4346,  0.44091
965, 246,  0.42528, -0.18394, -0.18394,  0.85475, -0.36702, -0.36702,  0.43378,  0.38414
966, 246,  0.42528, -0.18394, -0.18394,  0.85475, -0.36702, -0.36702,  0.43378,  0.38414
967, 249,  0.45026, -0.09451, -0.192,  0.90287, -0.19703, -0.38211,  0.4346,  0.44091
968, 250,  0.47857, -0.09875, -0.09875,  0.9591, -0.20404, -0.1962,  0.46634,  0.43821
969, 245,  0.38524, -0.17488, -0.26371,  0.77461, -0.34924, -0.52726,  0.40324,  0.38989
970, 248,  0.40558, -0.09021, -0.2755,  0.81345, -0.18983, -0.54979,  0.40381,  0.44363
971, 249,  0.45026, -0.09451, -0.192,  0.90287, -0.19703, -0.38211,  0.4346,  0.44091
972, 250,  0.47857, -0.09875, -0.09875,  0.9591, -0.20404, -0.1962,  0.46634,  0.43821
973, 133,  0.48966, -0.00088, -0.10114,  0.9798, -0.00764, -0.19984,  0.46633,  0.5009
974, 10,  0.50, -4.76430E-09, -1.63913E-07,  0.99997, -0.00703, -0.00091,  0.49871,  0.5009
975, 249,  0.45026, -0.09451, -0.192,  0.90287, -0.19703, -0.38211,  0.4346,  0.44091
976, 133,  0.48966, -0.00088, -0.10114,  0.9798, -0.00764, -0.19984,  0.46633,  0.5009
977, 250,  0.47857, -0.09875, -0.09875,  0.9591, -0.20404, -0.1962,  0.46634,  0.43821
978, 85,  0.34697, -0.08806, -0.34697,  0.69468, -0.18666, -0.69468,  0.3738,  0.445
979, 131,  0.41375, -0.00088, -0.28115,  0.82904, -0.00954, -0.5591,  0.4038,  0.5009
980, 248,  0.40558, -0.09021, -0.2755,  0.81345, -0.18983, -0.54979,  0.40381,  0.44363
981, 85,  0.34697, -0.08806, -0.34697,  0.69468, -0.18666, -0.69468,  0.3738,  0.445
982, 23,  0.35369, -0.00088, -0.35369,  0.70707, -0.00998, -0.70707,  0.3738,  0.5009
983, 131,  0.41375, -0.00088, -0.28115,  0.82904, -0.00954, -0.5591,  0.4038,  0.5009
984, 248,  0.40558, -0.09021, -0.2755,  0.81345, -0.18983, -0.54979,  0.40381,  0.44363
985, 132,  0.45984, -0.00088, -0.19628,  0.92148, -0.00856, -0.38834,  0.43458,  0.5009
986, 249,  0.45026, -0.09451, -0.192,  0.90287, -0.19703, -0.38211,  0.4346,  0.44091
987, 249,  0.45026, -0.09451, -0.192,  0.90287, -0.19703, -0.38211,  0.4346,  0.44091
988, 132,  0.45984, -0.00088, -0.19628,  0.92148, -0.00856, -0.38834,  0.43458,  0.5009
989, 133,  0.48966, -0.00088, -0.10114,  0.9798, -0.00764, -0.19984,  0.46633,  0.5009
990, 248,  0.40558, -0.09021, -0.2755,  0.81345, -0.18983, -0.54979,  0.40381,  0.44363
991, 131,  0.41375, -0.00088, -0.28115,  0.82904, -0.00954, -0.5591,  0.4038,  0.5009
992, 132,  0.45984, -0.00088, -0.19628,  0.92148, -0.00856, -0.38834,  0.43458,  0.5009
993, 130,  0.48966,  0.1003, -1.62125E-07,  0.9797,  0.20045, -0.00058,  0.49871,  0.56488
994, 10,  0.50, -4.76430E-09, -1.63913E-07,  0.99997, -0.00703, -0.00091,  0.49871,  0.5009
995, 133,  0.48966, -0.00088, -0.10114,  0.9798, -0.00764, -0.19984,  0.46633,  0.5009
996, 268,  0.47996,  0.09824,  0.09909,  0.96072,  0.19756,  0.19488,  0.53107,  0.56359
997, 10,  0.50, -4.76430E-09, -1.63913E-07,  0.99997, -0.00703, -0.00091,  0.49871,  0.5009
998, 130,  0.48966,  0.1003, -1.62125E-07,  0.9797,  0.20045, -0.00058,  0.49871,  0.56488
999, 264,  0.4265,  0.18374,  0.18457,  0.85525,  0.36652,  0.36634,  0.56363,  0.61766
1000, 267,  0.45155,  0.09398,  0.19264,  0.90554,  0.18887,  0.3799,  0.56281,  0.56089
1001, 268,  0.47996,  0.09824,  0.09909,  0.96072,  0.19756,  0.19488,  0.53107,  0.56359
1002, 263,  0.38651,  0.17465,  0.26464,  0.77503,  0.34937,  0.52657,  0.59417,  0.61191
1003, 267,  0.45155,  0.09398,  0.19264,  0.90554,  0.18887,  0.3799,  0.56281,  0.56089
1004, 264,  0.4265,  0.18374,  0.18457,  0.85525,  0.36652,  0.36634,  0.56363,  0.61766
1005, 271,  0.40697,  0.08968, -0.27647,  0.81539,  0.18048, -0.55006,  0.40381,  0.55817
1006, 131,  0.41375, -0.00088, -0.28115,  0.82904, -0.00954, -0.5591,  0.4038,  0.5009
1007, 23,  0.35369, -0.00088, -0.35369,  0.70707, -0.00998, -0.70707,  0.3738,  0.5009
1008, 271,  0.40697,  0.08968, -0.27647,  0.81539,  0.18048, -0.55006,  0.40381,  0.55817
1009, 23,  0.35369, -0.00088, -0.35369,  0.70707, -0.00998, -0.70707,  0.3738,  0.5009
1010, 82,  0.34813,  0.08751, -0.34813,  0.69596,  0.17683, -0.69596,  0.3738,  0.5568
1011, 274,  0.45155,  0.09398, -0.19264,  0.90482,  0.18859, -0.38175,  0.4346,  0.56089
1012, 132,  0.45984, -0.00088, -0.19628,  0.92148, -0.00856, -0.38834,  0.43458,  0.5009
1013, 131,  0.41375, -0.00088, -0.28115,  0.82904, -0.00954, -0.5591,  0.4038,  0.5009
1014, 274,  0.45155,  0.09398, -0.19264,  0.90482,  0.18859, -0.38175,  0.4346,  0.56089
1015, 131,  0.41375, -0.00088, -0.28115,  0.82904, -0.00954, -0.5591,  0.4038,  0.5009
1016, 271,  0.40697,  0.08968, -0.27647,  0.81539,  0.18048, -0.55006,  0.40381,  0.55817
1017, 277,  0.47996,  0.09824, -0.09909,  0.96059,  0.19652, -0.1966,  0.46634,  0.56359
1018, 133,  0.48966, -0.00088, -0.10114,  0.9798, -0.00764, -0.19984,  0.46633,  0.5009
1019, 132,  0.45984, -0.00088, -0.19628,  0.92148, -0.00856, -0.38834,  0.43458,  0.5009
1020, 130,  0.48966,  0.1003, -1.62125E-07,  0.9797,  0.20045, -0.00058,  0.49871,  0.56488
1021, 133,  0.48966, -0.00088, -0.10114,  0.9798, -0.00764, -0.19984,  0.46633,  0.5009
1022, 277,  0.47996,  0.09824, -0.09909,  0.96059,  0.19652, -0.1966,  0.46634,  0.56359
1023, 277,  0.47996,  0.09824, -0.09909,  0.96059,  0.19652, -0.1966,  0.46634,  0.56359
1024, 132,  0.45984, -0.00088, -0.19628,  0.92148, -0.00856, -0.38834,  0.43458,  0.5009
1025, 274,  0.45155,  0.09398, -0.19264,  0.90482,  0.18859, -0.38175,  0.4346,  0.56089
1026, 265,  0.45155,  0.19184,  0.09482,  0.90472,  0.38195,  0.18865,  0.53161,  0.62278
1027, 268,  0.47996,  0.09824,  0.09909,  0.96072,  0.19756,  0.19488,  0.53107,  0.56359
1028, 130,  0.48966,  0.1003, -1.62125E-07,  0.9797,  0.20045, -0.00058,  0.49871,  0.56488
1029, 264,  0.4265,  0.18374,  0.18457,  0.85525,  0.36652,  0.36634,  0.56363,  0.61766
1030, 268,  0.47996,  0.09824,  0.09909,  0.96072,  0.19756,  0.19488,  0.53107,  0.56359
1031, 265,  0.45155,  0.19184,  0.09482,  0.90472,  0.38195,  0.18865,  0.53161,  0.62278
1032, 260,  0.35475,  0.2485,  0.24924,  0.71254,  0.49641,  0.49586,  0.59613,  0.65865
1033, 263,  0.38651,  0.17465,  0.26464,  0.77503,  0.34937,  0.52657,  0.59417,  0.61191
1034, 264,  0.4265,  0.18374,  0.18457,  0.85525,  0.36652,  0.36634,  0.56363,  0.61766
1035, 77,  0.30995,  0.24017,  0.30995,  0.61998,  0.48088,  0.61998,  0.62361,  0.65337
1036, 263,  0.38651,  0.17465,  0.26464,  0.77503,  0.34937,  0.52657,  0.59417,  0.61191
1037, 260,  0.35475,  0.2485,  0.24924,  0.71254,  0.49641,  0.49586,  0.59613,  0.65865
1038, 415,  0.28884,  0.2879,  0.28884,  0.57705,  0.57794,  0.57705,  0.62361,  0.68361
1039, 77,  0.30995,  0.24017,  0.30995,  0.61998,  0.48088,  0.61998,  0.62361,  0.65337
1040, 260,  0.35475,  0.2485,  0.24924,  0.71254,  0.49641,  0.49586,  0.59613,  0.65865
1041, 415,  0.28884,  0.2879,  0.28884,  0.57705,  0.57794,  0.57705,  0.62361,  0.68361
1042, 260,  0.35475,  0.2485,  0.24924,  0.71254,  0.49641,  0.49586,  0.59613,  0.65865
1043, 416,  0.30995,  0.30909,  0.24091,  0.61991,  0.62046,  0.48036,  0.60382,  0.69699
1044, 260,  0.35475,  0.2485,  0.24924,  0.71254,  0.49641,  0.49586,  0.59613,  0.65865
1045, 264,  0.4265,  0.18374,  0.18457,  0.85525,  0.36652,  0.36634,  0.56363,  0.61766
1046, 261,  0.38651,  0.26375,  0.17546,  0.77491,  0.52686,  0.34919,  0.56648,  0.6683
1047, 416,  0.30995,  0.30909,  0.24091,  0.61991,  0.62046,  0.48036,  0.60382,  0.69699
1048, 260,  0.35475,  0.2485,  0.24924,  0.71254,  0.49641,  0.49586,  0.59613,  0.65865
1049, 261,  0.38651,  0.26375,  0.17546,  0.77491,  0.52686,  0.34919,  0.56648,  0.6683
1050, 261,  0.38651,  0.26375,  0.17546,  0.77491,  0.52686,  0.34919,  0.56648,  0.6683
1051, 264,  0.4265,  0.18374,  0.18457,  0.85525,  0.36652,  0.36634,  0.56363,  0.61766
1052, 265,  0.45155,  0.19184,  0.09482,  0.90472,  0.38195,  0.18865,  0.53161,  0.62278
1053, 416,  0.30995,  0.30909,  0.24091,  0.61991,  0.62046,  0.48036,  0.60382,  0.69699
1054, 261,  0.38651,  0.26375,  0.17546,  0.77491,  0.52686,  0.34919,  0.56648,  0.6683
1055, 417,  0.33247,  0.33157,  0.17071,  0.6646,  0.66465,  0.34139,  0.57415,  0.71124
1056, 417,  0.33247,  0.33157,  0.17071,  0.6646,  0.66465,  0.34139,  0.57415,  0.71124
1057, 261,  0.38651,  0.26375,  0.17546,  0.77491,  0.52686,  0.34919,  0.56648,  0.6683
1058, 262,  0.40697,  0.27555,  0.09052,  0.81526,  0.55024,  0.18049,  0.53351,  0.67578
1059, 261,  0.38651,  0.26375,  0.17546,  0.77491,  0.52686,  0.34919,  0.56648,  0.6683
1060, 265,  0.45155,  0.19184,  0.09482,  0.90472,  0.38195,  0.18865,  0.53161,  0.62278
1061, 262,  0.40697,  0.27555,  0.09052,  0.81526,  0.55024,  0.18049,  0.53351,  0.67578
1062, 417,  0.33247,  0.33157,  0.17071,  0.6646,  0.66465,  0.34139,  0.57415,  0.71124
1063, 262,  0.40697,  0.27555,  0.09052,  0.81526,  0.55024,  0.18049,  0.53351,  0.67578
1064, 418,  0.34813,  0.34723,  0.08835,  0.69605,  0.69587,  0.17686,  0.53823,  0.72115
1065, 265,  0.45155,  0.19184,  0.09482,  0.90472,  0.38195,  0.18865,  0.53161,  0.62278
1066, 130,  0.48966,  0.1003, -1.62125E-07,  0.9797,  0.20045, -0.00058,  0.49871,  0.56488
1067, 129,  0.45984,  0.19546, -1.52588E-07,  0.92161,  0.38811,  0.00,  0.49871,  0.62507
1068, 262,  0.40697,  0.27555,  0.09052,  0.81526,  0.55024,  0.18049,  0.53351,  0.67578
1069, 265,  0.45155,  0.19184,  0.09482,  0.90472,  0.38195,  0.18865,  0.53161,  0.62278
1070, 129,  0.45984,  0.19546, -1.52588E-07,  0.92161,  0.38811,  0.00,  0.49871,  0.62507
1071, 129,  0.45984,  0.19546, -1.52588E-07,  0.92161,  0.38811,  0.00,  0.49871,  0.62507
1072, 130,  0.48966,  0.1003, -1.62125E-07,  0.9797,  0.20045, -0.00058,  0.49871,  0.56488
1073, 277,  0.47996,  0.09824, -0.09909,  0.96059,  0.19652, -0.1966,  0.46634,  0.56359
1074, 418,  0.34813,  0.34723,  0.08835,  0.69605,  0.69587,  0.17686,  0.53823,  0.72115
1075, 262,  0.40697,  0.27555,  0.09052,  0.81526,  0.55024,  0.18049,  0.53351,  0.67578
1076, 128,  0.41375,  0.28022, -1.33514E-07,  0.82918,  0.55898,  0.00,  0.49871,  0.67874
1077, 262,  0.40697,  0.27555,  0.09052,  0.81526,  0.55024,  0.18049,  0.53351,  0.67578
1078, 129,  0.45984,  0.19546, -1.52588E-07,  0.92161,  0.38811,  0.00,  0.49871,  0.62507
1079, 128,  0.41375,  0.28022, -1.33514E-07,  0.82918,  0.55898,  0.00,  0.49871,  0.67874
